business_id,cool,date,funny,review_id,stars,text,useful,user_id
MGY1f5dxhRiCFSFJwNlf9g,1,2014-11-11 01:41:55,2,RAhPVJmUbxHnqx_B1nbX-Q,2,"It really bothers me when management asks to be contacted after you write a review. At least 5 employees walked past the gentleman standing at the soup waiting for cups, until finally the last one asked if she could help him. He even stuck his head in the kitchen entry and was ignored. My recent comments and other reviewers' comments point to a management issue that has flourished here for years.  Don't ask reviewers to contact you with further information. Correct the well-known issues--it's a management and staff issue, not a Yelp reviewer issue.",4,hDSeawZ10uiqU8lZk6knUg
UMajfIo3ahpvs6tjoWH-xQ,0,2012-08-09 02:41:38,0,VafS8hXob0bD4FHwqViQrw,5,"Spent two nights here when travelling with family group of 6.  We booked one of their suites and were not disappointed.  The rooms and all other public areas were very clean and modern and extremely comfortable.  The daily breakfast buffet in the lobby was really nice with good selection of bacon, eggs, sausage, bagels, english muffins, and much much more; and much better than those other places that give you a muffin and cereal and call it a complete meal.  Our stay was that enjoyable that right up until we checked out we were all on the fence about staying longer because it was so relaxing and comfortable.

I highly recommend this place for anyone looking for a comfortable stay without any worries.",0,q4ryFMW1hOwSsrXrI-6-EA
yZ5lm5VusDE9aoePD_eivg,0,2017-08-07 20:18:36,0,vCLFVCZfjwYq2joJkTMemQ,1,Horrible customer service! Don't know how to return an email in an orderly time frame .. typically a week to over a month to get a response. Empty promises and still trying to get something taken care of that we started on FIVE years ago! We love our home and neighbors BUT are completely over this company that holds the management rights to our HOA!,1,z82JUzJeGydMsANIFmVTLQ
-JzL9Xkx42k82uKSy3X5Zw,0,2018-01-28 19:51:56,0,wAsusM0OnQWYdRR1JGoSdw,1,"I had high expectations for this place seeing all the good reviews. However when I walked in with my family, we weren't greeted at all we were told to sit down and given menus and nobody came back to take our order. Until I got up and went to the register and told someone, which seemed to be the owner... that I was confused as to why nobody was tending to our table. Her reply to me was  I'll get to you, (very harsly) I'm a little busy but I'll get to you hold on. 

I was surprised that she didn't greet me or ask me if I had any questions about the restaurant for gave me any sort of additional information she just was very short and rude to me immediately. I couldn't tell if I had to order up at the cashier or if somebody was going to come take care of us at our table.  she finally came to our table to take our order after we waited for 10 mins! Without any drinks or acknowledgment. Istead of greeting us happily, welcoming  like an owner would do if you were there for the first time. Which we were typically expecting... she talked down to us, as if we didn't know anything and was telling me what I needed to order for my children. And made me feel rushed and gave me a negative vibe. Not to mention there were 2 other tables waiting on her as well, in the same predicament. We decided to leave after encountering how rude she was towards us. We will Not be returning!!",1,1dZ0S5A3tQKL8nlx97Cjeg
yz2EimDE7bBvq6b4mDe_zg,0,2017-03-08 00:43:34,0,MDmFKN6-MC9WpoFgaBYljw,1,This place is  dirty they brought me a cup that still had food on it. The people are rude. We were here for about 30 minutes before they took our order! Yes my first time at this location and my last!,0,nB_fswFnBgfo_hwP_Wi71A
ZhO6_8Vc-zfRxvDDvDBynA,0,2015-03-28 02:09:41,0,rJ_vn-arRgRYUYdOTlROlg,3,"I really enjoy the Toxin Flush! Totally delicious!

I used to work at a juice bar for a few years and applied at this place when they were about to open. No response, kinda weird... I couldn't even get a response when I attempted to follow up. but didn't affect me or this review. 

I expected the staff to be great, but it was meh. They sort of fumbled around with things I could tell they were new. 

I was on my way to work one day and wanted to call in an order to grab and go. I might as well make a smoothie at home for the time they take to make one here. But they don't have a phone number listed anywhere?? I tried siri and google with no luck. I was nervous to head in because I was unsure if they were even open. I just had siri connect me to Jamba Juice down the road and I easily called in my order there.

Good product, but won't be in unless they are quicker next time.",1,tyzlH0pGhmma8c7Z-x4WSQ
4JNXUYY8wbaaDmk3BPzlWw,0,2014-06-21 23:06:24,0,SrH1M_4yvxC6RpapgMKgxw,4,"My friend and I, after a long day in conferences were looking to chill, have great food, ambiance etc. Of course after looking at its great reviews, and me being french, I figured why the hell not! 
I had made a reservation earlier in the day since the night before we swung by and the wait was well over an hour. We arrived right on time. The 2 reasons why I did not give it 5 stars is the following:
1- you cannot make a rez on the patio
2- the A/C is too high inside! Yes it's scortching hot in vegas right now but food, especially great food, does not like A/C!
Our waiter was great, maybe a smidge too ""buddy like"", but both of us really enjoyed our food, the fact that we could hear each other speaking and the lack of greatly needed sensory overload. After all isn't Las Vegas a luxurious version of ikea, aka the rat trap. Clearly you can tell Vegas is not my scene necessarily but would recommend Mon Ami Gabi to anyone, including the typical french man. So thanks to you yelpers in making what could have been an impossible task in finding good dinning a painless and enjoyable experience. J.",0,GySWsIu89RcBJVDjMnZylQ
Mv-15Zh_yzGZ8KbcN328GQ,0,2015-04-21 09:08:11,0,MQ4Lq-rP3ADhwjkxkquIDA,4,"Pretty good food and selection overall. Came in during a weekday so it wasn't busy at all. Some of the entrees are good, some are a little less than expected quality for the price. The environment seems a bit subpar and a typical generic Chinese restaurant. The food will get the job done and satisfy that hunger! Try it!",0,i6aC8gFBvhgDFFg0SnMACQ
htNS19kbvYpQ5FfW0_-f8g,0,2017-06-07 18:45:03,0,NQ7HnFdndzILcxcwHuMd4Q,4,Food and service is excellent. Really unique and cool atmosphere.  Menu is simple yet diverse.  Cocktails were a touch on the weak side for the money.   Solid wine list.,0,y7R3uCLNcr3Yy-rA444wTw
IMspSuWDe2jL7KEUMIjcrQ,0,2014-11-16 03:17:12,0,9_Ul3aXRJZ221RItxdrMCQ,1,"I do not recommend this facility as the physician is not a plastic surgeon.  This chain does not provide quality service as they are only out to make money, very evident as I was charged about 500 dollars more than if I went to a plastic surgeon for botox and dermal fillers and I have never experienced so much pain afterwards.  I have been in healthcare over 20 years and this chain does not provide quality service and are just out there evidently to make money.",13,PguO3TgL9S7IxMv2UXZLxA
jZUizCQ4nRmyovBeuUniGQ,0,2015-12-20 03:58:49,0,HZQOQ_suqyc2zcJC3eKLhg,1,"Service is okay, but the food is definitely below average. The Caesar salad was terrible with wilted lettuce and non-existent dressing; the fish tacos had absolutely no flavor whatsoever. No reason to ever go back.",0,ucpIv1E0x8IhxeLGDXA4MQ
O_C5bW-7BRkITNbdL6SbRg,0,2017-02-09 01:54:53,0,_SpRp6CEQwNvCrWCX6WejA,5,"Awesome sale going on right now at the Ugg store! Had the best customer service from Timothy. He was very knowledgeable & very attentive. He was very patient with my mom, sister & I. We asked him a few dozen times to check the stockroom and he was happy to see if they had other ugg sizes in the back. When they didn't have the sizes, he called a store out of state & ordered me 2 pairs. He also made sure we were signed up for the rewards program. Timothy is an asset to your company!",0,vPJ2viVSZ2761UMxYMqwfQ
2wM8aUN10f6OxM939Gfnog,0,2014-06-12 00:57:42,0,JrLlDvlFSw2t2Kz4PHrXBA,5,Can't say enough good things about Brittney! I've had her walk and take care of my two high energy pitties over a long weekend. She came for a meet and greet and they instantly loved her. She was able to walk both even with their poor leash behavior. One was on medication which she gave with no problem. Also I add quite a few supplements to their food which she didn't bat an eye at. Kept me up to date with pics and texts without needing to ask. Came home to very happy and content pups! Definitely will use again and have recommended to a friend.,1,xC1mkPBnuVWWS7wcuW06Vw
pJGfdoRYWqBU1aVfxWvThA,0,2018-04-06 00:05:33,0,CbJ1K9hWA_YJQE1VAz2T4A,1,"We went in for a beer and a burgers as the menu looked good.  The service was extremely poor, from how long it took to order until the time it took to get our check.  An hour and twenty minutes to get three burgers, a hot dog and a salad - crazy.  Two BBQ Bacon Cheeseburgers didn't even have BBQ sauce!  I'd find a different place to go if I were you.",1,oIBt_TFH1gHq5t4FMcMZAw
q2J02EuoM_UXdHe5k9_J0g,0,2018-08-17 00:48:33,0,g-wLWona2UKMlgQsX_zVsw,4,"Great meatballz!  Ok, the name is a bit contrived, but the food is righteous. If you like heat, try the ""crack sauce"" with the spicy pork. It lit me up!  Really good. Also tried the beef with marinara, the sauce is definitely homemade. Excellent flavor. The folks are very attentive and friendly. Many tv's for sports too. Great experience!",0,9z9-qdLBeV3xI0KFzldoNQ
bG8OeTrW5T7pRaDgKKUNAQ,1,2017-05-10 18:17:50,0,zY6eDMpN9S00dE3dT8L8hQ,1,"Had the American breakfast. Was served in an open plastic container that kept sliding on the table. Potatoes were soggy, bacon and sausage were just ok. The butter, wrapped in it's little package, was hidden under the eggs. Very very sloppy.",0,zOw0-3pkOVx9LTnmetsFJg
pv__91LMXAbNX50NgeO55g,0,2015-05-07 04:15:51,0,Du845TX_f21WmwlobhN5aw,4,"This place has always been on my radar but since I'm not a huge sweets person I never rushed to try. Had a friend mention that Sunmi's had patbingsu and needless to say I was all over that. 

I will say I was disappointed that my shaved ice came out to $14...but I understand why. The fruit shaved ice is typically served with what I'm guessing is vanilla ice cream perhaps? But me trying to be a major FA and be all fancy, decided that I wanted the red bean and fruit combined...thus $14. The size was really good with 2 scoops of ice cream a nice serving of the pat, fresh...yes fresh...strawberries, kiwis, mangos, mochi and more! Not sure of it was worth $14, but I didn't leave complaining at all. If I will say one thing it is that I wish the red bean ice cream was slightly softened a bit. I waited a few minutes before I dug in so that the ice cream would be easier to eat. The fruits were a bit on the sour side as well, but let's face it it is not primo fruit season just quite yet. All in all I'm happy I found a place with Korean shaved ice. I will not be fancy next time and ask them to combine two different types. Let's not fix something that ain't broke. 

I've never tried any of their breads but I have had their matcha cake and it is amazing. The flavored are so good, not too sweet and the green tea flavoring is not overpowering. The cake is also a kind of cream based, and it's...I dare to say...perfect. I'm dying to try their other cakes as well as their breads. Reading the other reviews it doesn't seem like I'll be disappointed at all. 

Atmosphere is great. Very quaint and quiet with two window tables and a larger table in the back. The breads are arranged in the left wall and the counter situated to the right with a small cake display in front of their menus. I went in on a Sunday afternoon so it was quiet except for the owners or managers? When I walked in the door I was greeted by a gleaming baby and I'm a sucker for babies. He was so adorable. I love the family bakery feel it makes the place way more cozy and inviting. I recommend it.",0,1f6eEQiFfMt5HLQbS2wlJg
fDkQcos3MqqCYGWfl64iiA,2,2014-03-09 05:02:22,1,zqMZjRkwOiKElB5wOks0tg,3,"My Second visit to Mistura Restaurant............ Not too many restaurants have valet parking, so it was a treat to have someone else take care of your car for $10. Arrived into the restaurant and was immediately greeted by the Hostess and shown to our table. The restaurant had a nice warm atmosphere. Menu had a great selection of appetizers and Main courses to choose from, although pasta selection was limited.

We ordered the Bean soup, it was delicious. My husband ordered the rabbit, it was fatty and without flavour, I Had the lamb, it was good except the meat was more on the rare side when I had asked for medium to well done. If our waiter would have had the time to ask I would have sent it back to be cooked more. Presentation and the marriage of flavours is so important to the palette, I do feel that was achieved.  For me the portion size ratio to price was high. All in all I had an enjoyable evening.",4,cv2350a9GpY9u4j3JjNt9w
y0_ipLhex98JKdBbAZ9-WQ,1,2014-12-27 15:26:03,1,y2sVeBMG01iWzOADd-dPow,1,I to inquired about a home by haven and this was on the 17th. It's now the 27th and still no response or to the realtor. I moved from California to Vegas and now feel stuck. I already want to move back. These people don't seem to work at all return emails to my realtor. I in my life had never ran into such a poor experience on a rental.,10,A9MEjd-n_VjwbikmKUEAIg
Fi-2ruy5x600SX4avnrFuA,0,2013-03-27 19:31:52,0,OWCzlPZvKLKFEyQYX_g1Rw,2,"I dined here 3 years ago for breakfast and it was really good (+1 star) we even went back twice that trip. The next time I went back in March '13 and the food was terrible. Food was cold and every thing looked like it had been sitting for awhile. I had 2 mini waffles and tried to eat the gross watery eggs and a sliver of pineapple,  then decided that i had enough, nothing else looked good. I notified the manager ( I wasnt the only one complaining). It was so bad I left a buffet hungry. I really hope they fix this and go back to the way it was 3 years ago.

Cons - Expensive
-Food is cold
-Food doesnt look appealing",1,9Br5AMSbsOUsiVmqq1npyg
JTl1nXrukJTScI0Uz0x2Fg,1,2017-07-16 21:02:02,1,nc3xJrPH_YewJjJG-WTiYA,5,"If this were a sitcom in the 90s, it would be called ""The One Where Chandler and Joey Fall in Love with Julia."" 

First, the episode would start off with Joey sliding into Central Perk interrupting Chandler and Monica's bickering with excitement about a hot brewery in central Phoenix. 

Phoebe would then stop her latest rendition of ""Smelly Cat"" to listen in on how Wren House offers a cozy environment adjacent to any hip joints in the area. 

Chandler would protest and say ""But surely the prices must be outrageous for how hip it is?!"" 

""NNNNOOOOoooooooo!"" Dr. Drake Ramoray exclaims. 

Anyways, Tom Selleck shows up, sleeps with Monica, and now the beer is getting to me as I write this. 

TL;DR Julia is rad, beer (for a non beer drinker) is slammin', and there's beef jerky.",1,m8fZGxPED_lMKO4I_jyHtg
a_EPgsnvRlwY6YDIHkPMlw,0,2018-03-08 21:01:58,0,KQM3cg7w0X6_Vpguk1QyPw,5,"Khera did an amazing job on my brows! I normally don't use this shop, but I let her know what I wanted and she found my shape and made it happen! I have a lot of hair and some people make them too thin! She kept my shape and was quick :) I'll be back for more!",0,MHBOJtZAFbSj9whHSQr7Ag
R6jpwPBe9edy0P64uyaLKA,0,2013-02-24 08:45:46,0,N60fLU7TPQWAXGZjTuMeuA,2,"We are locals but we came here with friends . . The service was awful our waitress was rude & un attentive 

We started off with drinks their frozen daiquiris were good! Then we had the fried mac and cheese nom noms omg they were really good! 

My burger however was terrible I ordered a cheeseburger with everything it came with bacon which was an add on I had never mentioned it also didn't come with fries ? What kind of burger doesn't come with fries? If you want fries be sure to ask for them when you order  . . It was also cold and under cooked the middle was dark pink. . The cheese on the burger was scare In all it was a terrible burger which makes me think that they Don't Love Burgers. I won't be going back :/",0,KBDP0QCHbCuisidKT6GPow
igHYkXZMLAc9UdV5VnR_AA,0,2015-05-23 23:13:59,0,Fa7Jk5SCHPcSFUE6L6A80g,5,"Tried this place for the first time a few days ago and I must say it was a great experience. Customer service was excellent. I had the lamb shops, and it was the best I ever had. We sat outside and the set up is very nice and cozy. We will definitely be back!",1,EsDGhZxZQ598ZWIjFNYRpw
hPL2kQA59ST6-vAhNHKDBg,1,2011-11-11 20:18:12,1,2Rt5v7H-tuwF5O88zBkF5g,1,"TOTAL BAIT & SWITCH 

Ive been here two times for the $99 special and they ended up quotig me $700+ for the repairs after their bs inspection.

Now for the real scam... They tell me the car needed the fuel system cleaned and that my air filter was clogged. Remember, I came here for brakes. Their name is ""just brakes"" not ""tune up"". 

My air filter was replaced a week prior and was BRAND NEW. Total rip off artists. I checked it when i got home and it was so clean you could eat off it. But these low lifes tell me its all clogged up and needs to be replaced.

As for the fuel system cleaning. You can buy a bottle of cleaner at Walmart for $5 and dump it in your tank. That's all these guys do for $50.

Most of the guys working here look like total sleezbags anyway. They all look and act like they are on prison work release. 

And when you walk in you have to wait 20 minutes before anyone even helps you. The level of service is terrible. The guys act nice but it's so slow. No one is at the front counter and you have to walk around yelling for help.

There is no way a business can survive on $99 brakes jobs. It's obviously a bait and switch scheme. And they want to replace perfectly working parts of the car.",5,xYuJAH8j6ExWEyP00819SA
5jYYHTRka2SMS7zBOuN9RA,0,2016-08-21 18:23:03,0,wscUwx4ORRmF5MHDNY1A7w,5,"I am a member of a large dinner club that tries different restaurants across valley.  I have to say, Cucina Cucina was a pleasant surprise and I would highly recommend them.  The waiter was attentive but not over bearing.  He allowed us to enjoy the meal but never ran out of drinks or other desires.  We had the shrimp appetizer and it was incredible.  I had the Rigatoni, my wife had the Lobster Ravioli. The sauce on both dishes was perfect.  Often times the sauce is too rich and cakey but this was not the case. Both dishes came out hot and appeared pleasing to the eye.  I am a big eater and the serving size did not disappoint.  I looked around the table and could see large helpings of each meal.  There were 23 of us in all and not one complaint.  If I want to be critical, the flour less chocolate cake was too rich for me, chocolate lovers at the table gladly helped it get consumed.  They waiter handled the request for individual checks without complaint.  We noticed the gratuity was added to each check.  18% seemed less than fair for his service.  I think, had he told us the tip was included, he may have received more.  I was very surprised at the small amount of patrons, Phoenix has an under utilized gem in this restaurant. Overall, I would highly recommend Cucina Cucina.  Lastly, I wish the manager would have come by and introduced themselves so they could hear first hand our positive review.",0,zjqlP0fAGdntxCtPQ3d53w
mUxeC_AEDuQvuJTDA8IT_w,1,2015-11-08 00:47:35,0,E5IkxwKyj85cWykiGQKagQ,2,"This is an ""old school"" neighborhood tavern. We live two blocks away and in the distant past made this place a regular dinner experience. Back in the day, we brought the crew from work to enjoy birthdays, retirements - you know the drill. ""A.T."" has survived some ownership/management/decor changes. We stopped going because it was not ""our thing."" We heard that it was again ""under new management"" and our curiosity was piqued.   When we saw an ad for $5.00 off ""ANY $20.00 PURCHASE (EXCLUDING ALCOHOL)"" my darling wife cut out the ad and we headed out to try our old favorite one more time. The drafts selection has been increased in number and they did have a couple of GOOD crafts, the food is still good. I did the clam bake for $21 the middle necks were excellent, the rest was OK. When it came time to pay the bill, we put our $5.00 off ""ANY $20 PURCHASE (EXCLUDING ALCOHOL)"" coupon on the tray with my CC. The waitperson came back a few minutes later and explained that the coupon did not apply to the clambake and my wife's dinner was under the $20 so we were not granted the discount! 
It was interesting to experience out favorite one more time. It was THE LAST TIME for us.",2,AGMYRoXnaevgC68kIDQNYg
0a5jrIXBKH5aRtQzh728qg,0,2010-09-03 15:09:18,0,Kjsv0xSOQ6X4x5ZrI2GQ0g,5,"good pizza, especially with the soy cheese and fake meat options.  great addition to the area.",0,QRTlzOrqhGW7tYwPJ-Qh-w
2M8HhQRsKqETmxo8YhtVGQ,1,2009-12-21 13:19:19,1,eg7rQy6dMXaVkJTjx2zZIg,4,"My only complaints are that I wish they had longer hours and that the parking signage situation was worked out. 

I know when I'm working later into the evening I don't want to have to drive out of Garfield all the way down to C.M. in Bloomfield and deal with the clouds of cigarette-smoking hipsters and the other choice (not really a choice) is Starbuckos near Whole Foods - forget that! 

The coffee is awesome, the people are awesome, and they have a great place there - open, inviting, free of clutter but not sterile-looking - inviting I guess it the right word for it. I can't say enough about the coffee too - it's so good! I've taken several friends that are big-time coffee aficionados there and they love it too! 

They also have some food which I've had limited experience with but they source it all locally which is great!",2,DtSpueHE6wH0Ml_e_U6gHg
wrhPNdPh0FfSv3DMS0obhw,0,2016-09-05 20:44:31,1,hG7cuDegcV8mZRGokVOmtQ,4,"Thanou T. pretty much nailed it in his review, so scroll down and ready that one first.  I'd probably give the place 3.5 but the cookies in the cafe were awesome, so they get a half star bump.  I'd strongly suggest skipping this weekend and waiting until this place is 100%.  (We saw people parking across the 101 and hiking in because the parking lots were full -- do not do that!  Wait for another weekend.) We'll be back for sure.  Our kids absolutely loved it, the employees were happy and helpful, and despite the insanity of hoards of people -- the place was remarkably clean!  The first floor bathrooms and lobby are two of the most impressive features, so don't be in too big of a hurry to get in.  We've been there twice now, and I've spotted a couple of features that aren't there yet (a Four Peaks and an ice cream shop) and some things that will be awesome in cooler weather -- like opening the Lighthouse Cafe walls up to create a big open-air second floor patio that overlooks the mountains and a beautiful courtyard area.  That said, as members, we didn't have to wait in line. If we had to wait in the lines today, I'd chalking up 2 stars. Best advice, wait a few months -- you'll have a better experience.",0,ZZFEXpFugwVGF-pAtSHkHQ
KyUFj09bfowyddCuOTP4mg,0,2014-07-24 18:50:21,0,Hy2y7K_sLarXBK1EdUySjA,4,"It's hard to spot on the first drive by, but it's an absolutely lovely looking place. Small, but comfy to those who don't prefer higher-end luxuries. The food selection is great, and from what we've ordered: Each were delicious and of great quality. The prices were affordable, and that's a great plus considering the quality!
Most of my attention went to their desserts. The fried banana with ice cream was wonderful~! Definitely recommend!

The only reason why I give it a 4-star instead of a 5-star, is that the quality of the food I've had (cubed steak cuts and stirfry beef), while great, isn't astounding in their flavors - I've had similar in other restaurants, and I've had better in rare other restaurants. Perhaps I should order more foods to see if they stand out in some items more than others. Perhaps next time I'll order an item they're well known for.
By no means should you think a 4-star is a bad or unspectacular rating. It's an excellent restaurant for everything it advertises itself to be.",2,4Dx7W-ELq3rwzZHuipvoqg
QfG4JZvFoFpRbAxU2Fn-UQ,1,2016-03-28 14:40:52,1,dUuOk32BByo_xFmZw6Q3vg,3,"My husband and I went here yesterday for Easter. We anticipated a long wait, but were pleasantly surprised to be seated right away. I've been to RT before in other states and was blown away by the extensive salad bar not at this location. Basic and limited vegetable options. When my entree arrived it looked like the food slid around because it looked messy. The bottom and sides of the plate had food, granted it was my food spilled around, but it simply looked messy. Our waiter was attentive and professional. We went here because we had 2 gift cards. We tipped him the remaining balance which was generous and we will not be back.",1,9jA5_7o9V4m6i8ZRb4t6LA
L82O1ZFFQfjJxF0_PYWPnA,0,2016-10-23 18:07:10,0,TeUpiI16JeAtCvwGiZYhUg,4,"'This is not a place for kids' is what the host greet us as we came with a little one. 

Thank goodness the rest of the staff was accommodating, and the food was tasty as it always has been. 

Some slight menu change from the original Guu - no Salmon Natto yukke, Shabu salad turned into chicken breast salad.",0,GdOftL3cyuc7Ir89iIzSvQ
bS1hjTGYav8z74I5nmNCjg,0,2012-04-26 18:58:39,0,rRn5EgXZLNOQGyUtZMiQNg,1,"Lindsay and her assistant Michelle are the most non customer friendly business 
representatives in Vegas. I purchased a 3 facial special directly from Lindsay in Nov
When trying to schedule with her on line schedule company There were no available
late afternoon or evening appointments. So i emailed her and called. I received on 
response stating Michelle would contact me and another person would
have to do my  facials . Sounded reasonable, however she never called so I have called
repeatedly to try and reach someone to schedule leaving a voice message every time.
    After 15 phone calls and 10 emails no response. I have come to the conclusion 
that Lindsay sells these deals to make money knowing she can not accommodate 
everyone in her limited hours. She has even done this with Group on specials. I 
learned. Her game plan is to allow these certificates to expire and keep the money.
Because I even requested she just refund me if i could not even get 1 of 3 facials
scheduled. That is why I am out to warn others steer clear of Skin City and their 
scams. I also intend to report them to the BBB of Las Vegas. Lindsay needs
a lesson in running a business that caters to her customers.",5,JOMhfj99jBb0XOiIHDre7A
bgm4lBsot9hn9mFv_p-NZg,0,2014-07-23 01:26:08,0,Umu7sd0M0Y1XK4nr47A_YA,1,"Nails looked like I did them myself at home. 
Staff was very nice and friendly. But I asked if it was possible to do a design and they should have said no. They tried and it looked so bad people made fun of them and I went to another salon to have them fixed.",1,V1M36jjLPUG_h-Kvhyz9sg
o-_cQmyr78y49wgRLthgew,0,2018-02-21 05:46:57,0,u9aAYMCUrAIapGn430uaTA,1,"I love tropical Smoothie and get it 2-3 times a week since it's by my work, but I always ask them to take the damn tomato's off and it never fails there's tomato's on it every time............",0,LVuUdNxFOxe5Pyxk8Pok8A
9GKi6rHN_0FRdcVahyIOXQ,0,2017-02-08 04:29:42,0,V7mc_1DWVsUl2YO_9TkmPQ,1,"Consistently some of the worst service in the city. We went in tonight as a party of 5, and had one more friend drop by for a beer. We ordered 100 bucks worth of wine and 100+ bucks worth of oysters. The server was rude right from the get go, showing obvious frustration when she got to the table and we weren't ready to order. She rolled her eyes at us multiple times throughout the night. When I asked her what the best thing on the menu was, she said one word, everything. She forgot to bring waters to the table. She brought all the food out at the same time, apart from one persons main which came out 25 mins after they had already cleared the table, with no apology or explanation. There was no mention on the menu re: grat, but when she brought the bill, she informed the table that she tacked on 20% as that's the policy for ""large groups"". Wtf, since when was 5 considered a large group? Since when did restaurants charge auto grat without putting it in writing on the menu? Screw this place and their terrible staff.  I've gotten better customer service from a hot dog vendor. The sad part is the food is always good, but front of house is always too good for their customers.",0,aN0g7rFyHIgvHbvBO1xW1w
gh6__q2WXFuyN8gt6VAnWw,1,2014-11-10 22:14:11,0,sWaKyBUgZh61l0LI-C5TVQ,5,"Monday afternoon I decided I wanted a change of pace and stopped this absolutely wonderful hidden gem in Las Vegas.  The staff and owner were so incredibly warm and friendly.  I started with the delicious sangria and the flaming Chorizo sausage with the homemade pripri sauce accompaniment. . Nice crisp and very flavorful! 
The owner explained that everything is scratch cook to order fresh so I plan on a long and enjoyable dining experience.
The next items I enjoyed was the chicken livers that were very moist and tender with the Sautee red onions and wine reduction.
The algarve shrimp tails caught me off guard. great flavor the lovely cheese and white wine reduction is a great compliment to be able to stimulate my palate I wasn't expecting it to be as smooth as it was.

I throughly enjoyed my dining experience here and will be back during the lively dinner hours...",48,HR3qkMgl01pUZZLrQkE8KA
9SU7ZZhaFUJJ6m2k5HKHeg,0,2018-07-04 16:56:13,0,J2n2uHQiM34eEptkY_Nr2g,1,"The SLS Las Vegas is ridiculous. My stay there was actually ok until I was billed $150 for snacks I didn't touch!!!!! The snacks are on a tray in the room and apparently if they move a little , YOU'RE CHARGED!! Obviously if they didn't have to be restocked I shouldn't be charged right?? Now I'm going through hell to get my money back. I keep getting directed to a voicemail and it's getting extremely frustrating. I WILL NEVER STAY THERE AGAIN. Screw them!!!",0,2TWTTv0IWHJoy5wBxDMxdA
OY28pLbCh37_5sJIGjHO8A,0,2012-09-24 02:49:28,0,6ljKm4Uzv0CQ-HJl_MxbFA,4,"Went to here for some after bar food and because I had convinced myself that my friend Sarah would be inside (haha).  It was pretty busy as it seemed to be the only place still open.  Everything on the cooking side seemed to be in disarray and very messy.  Still, with hunger pains not subsiding, I opted to order the Falafel.  I would have liked more hummus and trimmings but everything seemed to be running out.  I thought the Falafel was good but it tasted like it might have been sitting out a bit too long.  Will have to go back at a time when all sauces are in stock and everything is fresh.  My friend LOVED her beef Shawarma  and is insisting we return - which I will happily.",2,2XK93zfh9oJ-iCtRM7ljNw
SCoH7sKTSwIhREUPBu7BkA,0,2011-05-20 20:03:51,0,SL2MS8Pq0GkAqxogSrc7Fg,4,"I found that the decor was quite fancy and clean. It lent a certain ""oriental"" atmosphere that I quite liked. 

We ordered off the dinner menu and everything came out very prompt. However, I found that for the price I paid, the servings were quite small. Service was good and the complimentary dessert was almond- quite delicious!

Interestingly, during our two hour meal, there were only 5 other tables in such a large dining room.",0,btYazRC0jEyB1H4FT4Nr3g
tvYID0arhN-shKGUrC1Wsg,0,2013-07-27 15:28:37,2,ers2z4-vz4i-ecm4CthmtQ,5,"I've always enjoyed coming here for the great food and atmosphere.

For $37.99 Sun-Thurs, you can enjoy amazing meat cuts such as beef ribs, cheese prime ribs, grilled pineapple, bacon wrapped filet mignon and the list goes on! It is much pricier Fridays and Saturdays as they have weekend only meat cuts but sometimes those meat cuts sneak on the regular weekday menu as a bonus!

Once seated, servers come to your table with several meat cuts and with your mini tongs, you grab however much you can eat or just one piece at a time (don't worry, they do many rounds in case you missed or want to try a favorite again) There is also a buffet area on the side where you can help yourself to appetizers such as pasta, soups and salads.

A lot of people find the price intimidating but it is justified because thinking of places like The Keg, you're already paying around $25 for an 8oz steak and here, it's all you can eat!

Highly highly suggest it and they also have occasional live bands and flamingo dancers!",4,uxKSnOVAoEj4I6X9YhLBlg
WNe-j0R69GFQ1vgipxTD5Q,0,2018-09-22 02:13:31,0,Mm8au-i1_XMmDdGbt7yHMg,5,"Perfect small plate restaurant! We had  the duck chicarons and the Frico caldo (pan fried cheese and potato pancake). Both excellently cooked and perfect tapas portion size. 
 this place is a must visit if u are in the 7th street corridor!",0,fdioXgyLzHhgNe_CfF05SA
kNysv0XgMNUG2BTo7zlB5g,0,2015-12-03 19:26:02,0,z6iP_9dlNEF-q49Eq5Whag,5,"My husband and I have eaten 3 times now at the Bourbon Cellar twice we had drinks( the Cellar Smash is a favorite Basil Hayden  orange liquor and honey and lemon juice) and appetizers which the muscles and oysters are the best we have had in the city. The dinner menu has numerous choices I had the sea bass the sauce was amazing, my husband had Halibut in a white mushroom cream sauce again excellent flavor. Chef Doug visited with us at our table  very knowledgeable about his bourbons and a nice young man. The jazz background music sets the tone for a very enjoyable eating experience. Returning again on New Years Eve , cant wait",1,p4b0MlZjXvGQ2WAPTIkAyQ
RESDUcs7fIiihp38-d6_6g,0,2014-08-31 02:44:24,0,4CVkDtdQoYbEX-RyS-J5KA,1,Terrible! They have the worst line management I have ever seen. Very disappointing experience for such a high price. Booo!!!!,0,Q16GCtLE4bE1sl-h0HhoLA
